# DeepLocPro subcellular localisation per protein.  This replaces a three-tool
# summary (SignalP 6 + DeepTMHMM + DeepLocPro); the other two tools' columns
# reached no published table or figure.
protein_id	deeplocpro_localization
gnl|extdb|AC1V0C_25455	Extracellular
gnl|extdb|AC1V0C_25460	Cytoplasmic
gnl|extdb|AC1V0C_25465	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25470	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25475	Extracellular
gnl|extdb|AC1V0C_25480	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25485	Cytoplasmic
gnl|extdb|AC1V0C_25490	Extracellular
gnl|extdb|AC1V0C_25495	Cytoplasmic
gnl|extdb|AC1V0C_25500	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25505	Cytoplasmic
gnl|extdb|AC1V0C_25510	Cytoplasmic
gnl|extdb|AC1V0C_25515	Outer Membrane
gnl|extdb|AC1V0C_25520	Cytoplasmic
gnl|extdb|AC1V0C_25525	Extracellular
gnl|extdb|AC1V0C_25530	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25535	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25540	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25545	Cytoplasmic
gnl|extdb|AC1V0C_25550	Periplasmic
gnl|extdb|AC1V0C_25555	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25560	Outer Membrane
gnl|extdb|AC1V0C_25565	Periplasmic
gnl|extdb|AC1V0C_25575	Cytoplasmic
gnl|extdb|AC1V0C_25580	Extracellular
gnl|extdb|AC1V0C_25585	Extracellular
gnl|extdb|AC1V0C_25590	Extracellular
gnl|extdb|AC1V0C_25595	Extracellular
gnl|extdb|AC1V0C_25600	Cytoplasmic
gnl|extdb|AC1V0C_25605	Extracellular
gnl|extdb|AC1V0C_25610	Extracellular
gnl|extdb|AC1V0C_25615	Cytoplasmic
gnl|extdb|AC1V0C_25620	Extracellular
gnl|extdb|AC1V0C_25625	Cytoplasmic
gnl|extdb|AC1V0C_25630	Cytoplasmic
gnl|extdb|AC1V0C_25635	Cytoplasmic
gnl|extdb|AC1V0C_25640	Cytoplasmic
gnl|extdb|AC1V0C_25645	Cytoplasmic
gnl|extdb|AC1V0C_25650	Cytoplasmic
gnl|extdb|AC1V0C_25655	Cytoplasmic
gnl|extdb|AC1V0C_25660	Cytoplasmic
gnl|extdb|AC1V0C_25665	Cytoplasmic
gnl|extdb|AC1V0C_25670	Cytoplasmic
gnl|extdb|AC1V0C_25675	Cytoplasmic
gnl|extdb|AC1V0C_25680	Cytoplasmic
gnl|extdb|AC1V0C_25685	Cytoplasmic
gnl|extdb|AC1V0C_25690	Cytoplasmic
gnl|extdb|AC1V0C_25695	Cytoplasmic
gnl|extdb|AC1V0C_25700	Outer Membrane
gnl|extdb|AC1V0C_25705	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25710	Cytoplasmic
gnl|extdb|AC1V0C_25715	Cytoplasmic
gnl|extdb|AC1V0C_25720	Cytoplasmic
gnl|extdb|AC1V0C_25725	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25730	Cytoplasmic
gnl|extdb|AC1V0C_25740	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25745	Outer Membrane
gnl|extdb|AC1V0C_25750	Cytoplasmic
gnl|extdb|AC1V0C_25755	Cytoplasmic
gnl|extdb|AC1V0C_25760	Cytoplasmic
gnl|extdb|AC1V0C_25765	Cytoplasmic
gnl|extdb|AC1V0C_25770	Cytoplasmic
gnl|extdb|AC1V0C_25775	Cytoplasmic
gnl|extdb|AC1V0C_25780	Cytoplasmic
gnl|extdb|AC1V0C_25785	Cytoplasmic
gnl|extdb|AC1V0C_25790	Cytoplasmic
gnl|extdb|AC1V0C_25795	Cytoplasmic
gnl|extdb|AC1V0C_25800	Cytoplasmic
gnl|extdb|AC1V0C_25805	Cytoplasmic
gnl|extdb|AC1V0C_25810	Cytoplasmic
gnl|extdb|AC1V0C_25815	Cytoplasmic
gnl|extdb|AC1V0C_25820	Cytoplasmic
gnl|extdb|AC1V0C_25825	Cytoplasmic
gnl|extdb|AC1V0C_25830	Cytoplasmic
gnl|extdb|AC1V0C_25835	Cytoplasmic
gnl|extdb|AC1V0C_25840	Cytoplasmic
gnl|extdb|AC1V0C_25845	Cytoplasmic
gnl|extdb|AC1V0C_25850	Cytoplasmic
gnl|extdb|AC1V0C_25855	Cytoplasmic
gnl|extdb|AC1V0C_25860	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25865	Cytoplasmic
gnl|extdb|AC1V0C_25870	Cytoplasmic
gnl|extdb|AC1V0C_25875	Cytoplasmic
gnl|extdb|AC1V0C_25880	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25885	Cytoplasmic
gnl|extdb|AC1V0C_25890	Cytoplasmic
gnl|extdb|AC1V0C_25895	Cytoplasmic
gnl|extdb|AC1V0C_25900	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25905	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25910	Cytoplasmic
gnl|extdb|AC1V0C_25915	Cytoplasmic
gnl|extdb|AC1V0C_25920	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25925	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25930	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25935	Cytoplasmic
gnl|extdb|AC1V0C_25940	Cytoplasmic
gnl|extdb|AC1V0C_25945	Cytoplasmic
gnl|extdb|AC1V0C_25950	Cytoplasmic
gnl|extdb|AC1V0C_25955	Cytoplasmic
gnl|extdb|AC1V0C_25960	Cytoplasmic
gnl|extdb|AC1V0C_25965	Cytoplasmic
gnl|extdb|AC1V0C_25970	Cytoplasmic
gnl|extdb|AC1V0C_25975	Cytoplasmic
gnl|extdb|AC1V0C_25980	Cytoplasmic Membrane
gnl|extdb|AC1V0C_25985	Cytoplasmic
gnl|extdb|AC1V0C_25990	Cytoplasmic
gnl|extdb|AC1V0C_25995	Cytoplasmic
gnl|extdb|AC1V0C_26000	Cytoplasmic
gnl|extdb|AC1V0C_26005	Cytoplasmic
gnl|extdb|AC1V0C_26010	Cytoplasmic
gnl|extdb|AC1V0C_26015	Cytoplasmic
gnl|extdb|AC1V0C_26020	Cytoplasmic
gnl|extdb|AC1V0C_26025	Cytoplasmic
gnl|extdb|AC1V0C_26030	Cytoplasmic
gnl|extdb|AC1V0C_26035	Cytoplasmic
gnl|extdb|AC1V0C_26040	Cytoplasmic
gnl|extdb|AC1V0C_26045	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26050	Cytoplasmic
gnl|extdb|AC1V0C_26055	Cytoplasmic
gnl|extdb|AC1V0C_26060	Cytoplasmic
gnl|extdb|AC1V0C_26065	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26070	Cytoplasmic
gnl|extdb|AC1V0C_26075	Cytoplasmic
gnl|extdb|AC1V0C_26080	Cytoplasmic
gnl|extdb|AC1V0C_26090	Cytoplasmic
gnl|extdb|AC1V0C_26095	Cytoplasmic
gnl|extdb|AC1V0C_26100	Cytoplasmic
gnl|extdb|AC1V0C_26105	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26110	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26115	Periplasmic
gnl|extdb|AC1V0C_26120	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26125	Outer Membrane
gnl|extdb|AC1V0C_26130	Cytoplasmic
gnl|extdb|AC1V0C_26135	Cytoplasmic
gnl|extdb|AC1V0C_26145	Outer Membrane
gnl|extdb|AC1V0C_26150	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26155	Cytoplasmic
gnl|extdb|AC1V0C_26160	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26165	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26170	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26175	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26180	Periplasmic
gnl|extdb|AC1V0C_26185	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26190	Cytoplasmic
gnl|extdb|AC1V0C_26195	Cytoplasmic
gnl|extdb|AC1V0C_26200	Cytoplasmic
gnl|extdb|AC1V0C_26205	Cytoplasmic
gnl|extdb|AC1V0C_26210	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26215	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26220	Cytoplasmic
gnl|extdb|AC1V0C_26225	Cytoplasmic
gnl|extdb|AC1V0C_26230	Cytoplasmic
gnl|extdb|AC1V0C_26235	Cytoplasmic
gnl|extdb|AC1V0C_26240	Cytoplasmic
gnl|extdb|AC1V0C_26245	Cytoplasmic
gnl|extdb|AC1V0C_26250	Cytoplasmic
gnl|extdb|AC1V0C_26255	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26260	Outer Membrane
gnl|extdb|AC1V0C_26265	Cytoplasmic
gnl|extdb|AC1V0C_26270	Extracellular
gnl|extdb|AC1V0C_26275	Cytoplasmic
gnl|extdb|AC1V0C_26280	Cytoplasmic
gnl|extdb|AC1V0C_26285	Outer Membrane
gnl|extdb|AC1V0C_26290	Cytoplasmic
gnl|extdb|AC1V0C_26295	Cytoplasmic
gnl|extdb|AC1V0C_26300	Cytoplasmic
gnl|extdb|AC1V0C_26305	Cytoplasmic
gnl|extdb|AC1V0C_26310	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26315	Cytoplasmic
gnl|extdb|AC1V0C_26320	Cytoplasmic
gnl|extdb|AC1V0C_26325	Cytoplasmic
gnl|extdb|AC1V0C_26330	Cytoplasmic
gnl|extdb|AC1V0C_26335	Cytoplasmic
gnl|extdb|AC1V0C_26340	Extracellular
gnl|extdb|AC1V0C_26345	Outer Membrane
gnl|extdb|AC1V0C_26350	Cytoplasmic
gnl|extdb|AC1V0C_26355	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26360	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26365	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26370	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26375	Cytoplasmic
gnl|extdb|AC1V0C_26380	Cytoplasmic
gnl|extdb|AC1V0C_26385	Cytoplasmic
gnl|extdb|AC1V0C_26390	Periplasmic
gnl|extdb|AC1V0C_26395	Cytoplasmic
gnl|extdb|AC1V0C_26400	Cytoplasmic
gnl|extdb|AC1V0C_26405	Cytoplasmic
gnl|extdb|AC1V0C_26410	Cytoplasmic
gnl|extdb|AC1V0C_26415	Cytoplasmic
gnl|extdb|AC1V0C_26420	Extracellular
gnl|extdb|AC1V0C_26425	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26430	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26435	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26440	Periplasmic
gnl|extdb|AC1V0C_26445	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26450	Cytoplasmic
gnl|extdb|AC1V0C_26455	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26460	Extracellular
gnl|extdb|AC1V0C_26465	Outer Membrane
gnl|extdb|AC1V0C_26470	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26475	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26480	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26485	Outer Membrane
gnl|extdb|AC1V0C_26490	Cytoplasmic
gnl|extdb|AC1V0C_26495	Outer Membrane
gnl|extdb|AC1V0C_26500	Cytoplasmic
gnl|extdb|AC1V0C_26505	Cytoplasmic
gnl|extdb|AC1V0C_26510	Cytoplasmic
gnl|extdb|AC1V0C_26515	Cytoplasmic
gnl|extdb|AC1V0C_26520	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26525	Cytoplasmic
gnl|extdb|AC1V0C_26530	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26535	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26540	Outer Membrane
gnl|extdb|AC1V0C_26545	Periplasmic
gnl|extdb|AC1V0C_26550	Outer Membrane
gnl|extdb|AC1V0C_26555	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26560	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26565	Outer Membrane
gnl|extdb|AC1V0C_26570	Cytoplasmic
gnl|extdb|AC1V0C_26575	Cytoplasmic
gnl|extdb|AC1V0C_26580	Extracellular
gnl|extdb|AC1V0C_26585	Cytoplasmic
gnl|extdb|AC1V0C_26590	Cytoplasmic
gnl|extdb|AC1V0C_26595	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26605	Cytoplasmic
gnl|extdb|AC1V0C_26610	Cytoplasmic
gnl|extdb|AC1V0C_26615	Cytoplasmic
gnl|extdb|AC1V0C_26620	Cytoplasmic
gnl|extdb|AC1V0C_26625	Cytoplasmic
gnl|extdb|AC1V0C_26630	Cytoplasmic
gnl|extdb|AC1V0C_26635	Cytoplasmic
gnl|extdb|AC1V0C_26640	Cytoplasmic
gnl|extdb|AC1V0C_26645	Cytoplasmic
gnl|extdb|AC1V0C_26650	Cytoplasmic
gnl|extdb|AC1V0C_26655	Cytoplasmic
gnl|extdb|AC1V0C_26660	Cytoplasmic
gnl|extdb|AC1V0C_26665	Periplasmic
gnl|extdb|AC1V0C_26670	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26675	Cytoplasmic
gnl|extdb|AC1V0C_26680	Cytoplasmic
gnl|extdb|AC1V0C_26685	Outer Membrane
gnl|extdb|AC1V0C_26690	Cytoplasmic
gnl|extdb|AC1V0C_26695	Cytoplasmic
gnl|extdb|AC1V0C_26700	Cytoplasmic
gnl|extdb|AC1V0C_26705	Cytoplasmic
gnl|extdb|AC1V0C_26710	Cytoplasmic
gnl|extdb|AC1V0C_26715	Cytoplasmic
gnl|extdb|AC1V0C_26720	Periplasmic
gnl|extdb|AC1V0C_26725	Cytoplasmic
gnl|extdb|AC1V0C_26730	Outer Membrane
gnl|extdb|AC1V0C_26735	Cytoplasmic
gnl|extdb|AC1V0C_26740	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26745	Cytoplasmic
gnl|extdb|AC1V0C_26750	Cytoplasmic
gnl|extdb|AC1V0C_26755	Cytoplasmic
gnl|extdb|AC1V0C_26760	Extracellular
gnl|extdb|AC1V0C_26765	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26770	Periplasmic
gnl|extdb|AC1V0C_26775	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26780	Cytoplasmic
gnl|extdb|AC1V0C_26785	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26790	Cytoplasmic
gnl|extdb|AC1V0C_26795	Cytoplasmic
gnl|extdb|AC1V0C_26800	Cytoplasmic
gnl|extdb|AC1V0C_26805	Cytoplasmic
gnl|extdb|AC1V0C_26810	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26815	Cytoplasmic
gnl|extdb|AC1V0C_26820	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26825	Cytoplasmic
gnl|extdb|AC1V0C_26830	Cytoplasmic
gnl|extdb|AC1V0C_26835	Cytoplasmic
gnl|extdb|AC1V0C_26840	Cytoplasmic
gnl|extdb|AC1V0C_26845	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26850	Cytoplasmic
gnl|extdb|AC1V0C_26855	Cytoplasmic
gnl|extdb|AC1V0C_26860	Cytoplasmic
gnl|extdb|AC1V0C_26865	Periplasmic
gnl|extdb|AC1V0C_26870	Cytoplasmic
gnl|extdb|AC1V0C_26880	Cytoplasmic
gnl|extdb|AC1V0C_26885	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26890	Cytoplasmic
gnl|extdb|AC1V0C_26895	Cytoplasmic
gnl|extdb|AC1V0C_26900	Cytoplasmic
gnl|extdb|AC1V0C_26905	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26910	Cytoplasmic
gnl|extdb|AC1V0C_26915	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26920	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26925	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26930	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26935	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26940	Outer Membrane
gnl|extdb|AC1V0C_26945	Cytoplasmic
gnl|extdb|AC1V0C_26950	Cytoplasmic
gnl|extdb|AC1V0C_26955	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26960	Cytoplasmic
gnl|extdb|AC1V0C_26965	Cytoplasmic
gnl|extdb|AC1V0C_26970	Cytoplasmic
gnl|extdb|AC1V0C_26975	Cytoplasmic
gnl|extdb|AC1V0C_26980	Cytoplasmic Membrane
gnl|extdb|AC1V0C_26985	Cytoplasmic
gnl|extdb|AC1V0C_26990	Cytoplasmic
gnl|extdb|AC1V0C_26995	Cytoplasmic
gnl|extdb|AC1V0C_27000	Cytoplasmic
gnl|extdb|AC1V0C_27005	Cytoplasmic
gnl|extdb|AC1V0C_27010	Extracellular
gnl|extdb|AC1V0C_27015	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27020	Outer Membrane
gnl|extdb|AC1V0C_27025	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27035	Cytoplasmic
gnl|extdb|AC1V0C_27040	Cytoplasmic
gnl|extdb|AC1V0C_27045	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27050	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27055	Cytoplasmic
gnl|extdb|AC1V0C_27060	Cytoplasmic
gnl|extdb|AC1V0C_27065	Cytoplasmic
gnl|extdb|AC1V0C_27070	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27075	Cytoplasmic
gnl|extdb|AC1V0C_27080	Cytoplasmic
gnl|extdb|AC1V0C_27085	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27090	Cytoplasmic
gnl|extdb|AC1V0C_27095	Cytoplasmic
gnl|extdb|AC1V0C_27100	Cytoplasmic
gnl|extdb|AC1V0C_27105	Cytoplasmic
gnl|extdb|AC1V0C_27110	Cytoplasmic
gnl|extdb|AC1V0C_27115	Cytoplasmic
gnl|extdb|AC1V0C_27120	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27125	Cytoplasmic
gnl|extdb|AC1V0C_27130	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27135	Cytoplasmic
gnl|extdb|AC1V0C_27140	Cytoplasmic
gnl|extdb|AC1V0C_27145	Cytoplasmic
gnl|extdb|AC1V0C_27150	Cytoplasmic
gnl|extdb|AC1V0C_27155	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27160	Cytoplasmic
gnl|extdb|AC1V0C_27165	Cytoplasmic
gnl|extdb|AC1V0C_27170	Cytoplasmic
gnl|extdb|AC1V0C_27175	Cytoplasmic
gnl|extdb|AC1V0C_27180	Cytoplasmic
gnl|extdb|AC1V0C_27185	Cytoplasmic
gnl|extdb|AC1V0C_27190	Cytoplasmic
gnl|extdb|AC1V0C_27195	Cytoplasmic
gnl|extdb|AC1V0C_27200	Cytoplasmic
gnl|extdb|AC1V0C_27205	Outer Membrane
gnl|extdb|AC1V0C_27210	Cytoplasmic
gnl|extdb|AC1V0C_27215	Cytoplasmic
gnl|extdb|AC1V0C_27220	Cytoplasmic
gnl|extdb|AC1V0C_27225	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27230	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27235	Cytoplasmic
gnl|extdb|AC1V0C_27240	Outer Membrane
gnl|extdb|AC1V0C_27245	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27250	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27255	Cytoplasmic
gnl|extdb|AC1V0C_27260	Extracellular
gnl|extdb|AC1V0C_27265	Cytoplasmic
gnl|extdb|AC1V0C_27270	Cytoplasmic
gnl|extdb|AC1V0C_27275	Cytoplasmic
gnl|extdb|AC1V0C_27280	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27285	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27290	Extracellular
gnl|extdb|AC1V0C_27295	Cytoplasmic
gnl|extdb|AC1V0C_27300	Cytoplasmic
gnl|extdb|AC1V0C_27305	Cytoplasmic
gnl|extdb|AC1V0C_27310	Cytoplasmic
gnl|extdb|AC1V0C_27315	Cytoplasmic
gnl|extdb|AC1V0C_27320	Cytoplasmic
gnl|extdb|AC1V0C_27325	Cytoplasmic
gnl|extdb|AC1V0C_27330	Cytoplasmic
gnl|extdb|AC1V0C_27335	Cytoplasmic
gnl|extdb|AC1V0C_27340	Cytoplasmic
gnl|extdb|AC1V0C_27345	Cytoplasmic
gnl|extdb|AC1V0C_27350	Cytoplasmic
gnl|extdb|AC1V0C_27355	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27360	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27365	Cytoplasmic
gnl|extdb|AC1V0C_27370	Outer Membrane
gnl|extdb|AC1V0C_27375	Cytoplasmic
gnl|extdb|AC1V0C_27380	Cytoplasmic
gnl|extdb|AC1V0C_27390	Extracellular
gnl|extdb|AC1V0C_27395	Cytoplasmic
gnl|extdb|AC1V0C_27400	Extracellular
gnl|extdb|AC1V0C_27405	Outer Membrane
gnl|extdb|AC1V0C_27410	Cytoplasmic
gnl|extdb|AC1V0C_27415	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27420	Cytoplasmic
gnl|extdb|AC1V0C_27425	Cytoplasmic
gnl|extdb|AC1V0C_27440	Cytoplasmic
gnl|extdb|AC1V0C_27445	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27450	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27455	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27460	Cytoplasmic
gnl|extdb|AC1V0C_27465	Cytoplasmic
gnl|extdb|AC1V0C_27470	Cytoplasmic
gnl|extdb|AC1V0C_27475	Cytoplasmic
gnl|extdb|AC1V0C_27480	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27485	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27490	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27495	Cytoplasmic
gnl|extdb|AC1V0C_27500	Outer Membrane
gnl|extdb|AC1V0C_27505	Cytoplasmic
gnl|extdb|AC1V0C_27510	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27515	Cytoplasmic
gnl|extdb|AC1V0C_27520	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27525	Cytoplasmic
gnl|extdb|AC1V0C_27530	Cytoplasmic
gnl|extdb|AC1V0C_27535	Cytoplasmic
gnl|extdb|AC1V0C_27540	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27545	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27550	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27555	Cytoplasmic
gnl|extdb|AC1V0C_27560	Outer Membrane
gnl|extdb|AC1V0C_27565	Extracellular
gnl|extdb|AC1V0C_27575	Extracellular
gnl|extdb|AC1V0C_27580	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27585	Extracellular
gnl|extdb|AC1V0C_27590	Periplasmic
gnl|extdb|AC1V0C_27595	Outer Membrane
gnl|extdb|AC1V0C_27600	Outer Membrane
gnl|extdb|AC1V0C_27605	Cytoplasmic
gnl|extdb|AC1V0C_27610	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27615	Cytoplasmic
gnl|extdb|AC1V0C_27620	Cytoplasmic
gnl|extdb|AC1V0C_27625	Cytoplasmic
gnl|extdb|AC1V0C_27630	Cytoplasmic
gnl|extdb|AC1V0C_27635	Cytoplasmic
gnl|extdb|AC1V0C_27640	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27645	Cytoplasmic
gnl|extdb|AC1V0C_27650	Cytoplasmic
gnl|extdb|AC1V0C_27660	Extracellular
gnl|extdb|AC1V0C_27665	Cytoplasmic
gnl|extdb|AC1V0C_27670	Cytoplasmic
gnl|extdb|AC1V0C_27675	Cytoplasmic
gnl|extdb|AC1V0C_27680	Cytoplasmic
gnl|extdb|AC1V0C_27685	Periplasmic
gnl|extdb|AC1V0C_27690	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27695	Cytoplasmic
gnl|extdb|AC1V0C_27700	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27705	Periplasmic
gnl|extdb|AC1V0C_27710	Periplasmic
gnl|extdb|AC1V0C_27715	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27720	Periplasmic
gnl|extdb|AC1V0C_27725	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27730	Cytoplasmic
gnl|extdb|AC1V0C_27735	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27740	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27745	Outer Membrane
gnl|extdb|AC1V0C_27750	Cytoplasmic
gnl|extdb|AC1V0C_27755	Cytoplasmic
gnl|extdb|AC1V0C_27760	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27765	Outer Membrane
gnl|extdb|AC1V0C_27770	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27775	Cytoplasmic
gnl|extdb|AC1V0C_27780	Cytoplasmic
gnl|extdb|AC1V0C_27785	Cytoplasmic
gnl|extdb|AC1V0C_27790	Cytoplasmic
gnl|extdb|AC1V0C_27795	Cytoplasmic
gnl|extdb|AC1V0C_27800	Cytoplasmic
gnl|extdb|AC1V0C_27805	Cytoplasmic
gnl|extdb|AC1V0C_27810	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27815	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27820	Cytoplasmic
gnl|extdb|AC1V0C_27825	Outer Membrane
gnl|extdb|AC1V0C_27830	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27835	Cytoplasmic
gnl|extdb|AC1V0C_27840	Cytoplasmic
gnl|extdb|AC1V0C_27845	Cytoplasmic
gnl|extdb|AC1V0C_27850	Cytoplasmic
gnl|extdb|AC1V0C_27855	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27860	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27865	Extracellular
gnl|extdb|AC1V0C_27870	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27875	Cytoplasmic
gnl|extdb|AC1V0C_27880	Periplasmic
gnl|extdb|AC1V0C_27885	Cytoplasmic
gnl|extdb|AC1V0C_27890	Cytoplasmic
gnl|extdb|AC1V0C_27895	Cytoplasmic
gnl|extdb|AC1V0C_27900	Cytoplasmic
gnl|extdb|AC1V0C_27905	Cytoplasmic
gnl|extdb|AC1V0C_27910	Cytoplasmic
gnl|extdb|AC1V0C_27915	Cytoplasmic
gnl|extdb|AC1V0C_27920	Periplasmic
gnl|extdb|AC1V0C_27925	Periplasmic
gnl|extdb|AC1V0C_27930	Cytoplasmic
gnl|extdb|AC1V0C_27935	Cytoplasmic
gnl|extdb|AC1V0C_27940	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27945	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27950	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27955	Cytoplasmic
gnl|extdb|AC1V0C_27960	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27965	Cytoplasmic
gnl|extdb|AC1V0C_27970	Periplasmic
gnl|extdb|AC1V0C_27975	Cytoplasmic
gnl|extdb|AC1V0C_27980	Cytoplasmic
gnl|extdb|AC1V0C_27985	Cytoplasmic Membrane
gnl|extdb|AC1V0C_27990	Cytoplasmic
gnl|extdb|AC1V0C_27995	Cytoplasmic
gnl|extdb|AC1V0C_28000	Cytoplasmic
gnl|extdb|AC1V0C_28005	Cytoplasmic
gnl|extdb|AC1V0C_28010	Outer Membrane
gnl|extdb|AC1V0C_28015	Cytoplasmic Membrane
gnl|extdb|AC1V0C_28020	Cytoplasmic
