protein	genome	locus_tag	any_signature	interpro_entry	n_databases
MF6|CFFIHE_03940	MF6	CFFIHE_03940	False	False	1
MF6|CFFIHE_03941	MF6	CFFIHE_03941	True	True	2
MF6|CFFIHE_03943	MF6	CFFIHE_03943	True	True	3
MF6|CFFIHE_03944	MF6	CFFIHE_03944	True	True	7
MF6|CFFIHE_03945	MF6	CFFIHE_03945	True	True	1
MF6|CFFIHE_03946	MF6	CFFIHE_03946	False	False	1
MF6|CFFIHE_03947	MF6	CFFIHE_03947	True	True	2
MF6|CFFIHE_03948	MF6	CFFIHE_03948	True	True	3
MF6|CFFIHE_03949	MF6	CFFIHE_03949	True	True	8
MF6|CFFIHE_03950	MF6	CFFIHE_03950	True	True	10
MF6|CFFIHE_03951	MF6	CFFIHE_03951	True	True	13
MF6|CFFIHE_03952	MF6	CFFIHE_03952	True	True	1
MF6|CFFIHE_03953	MF6	CFFIHE_03953	True	True	4
MF6|CFFIHE_03954	MF6	CFFIHE_03954	True	True	2
MF6|CFFIHE_03955	MF6	CFFIHE_03955	True	True	9
MF6|CFFIHE_03956	MF6	CFFIHE_03956	True	True	3
MF6|CFFIHE_03957	MF6	CFFIHE_03957	False	False	1
MF6|CFFIHE_03959	MF6	CFFIHE_03959	False	False	1
MF6|CFFIHE_03961	MF6	CFFIHE_03961	False	False	1
MF6|CFFIHE_03962	MF6	CFFIHE_03962	True	True	7
MF6|CFFIHE_03963	MF6	CFFIHE_03963	True	True	5
MF6|CFFIHE_03964	MF6	CFFIHE_03964	True	True	6
MF6|CFFIHE_03965	MF6	CFFIHE_03965	True	True	8
MF6|CFFIHE_03966	MF6	CFFIHE_03966	True	True	3
MF6|CFFIHE_03967	MF6	CFFIHE_03967	True	True	2
MF6|CFFIHE_03968	MF6	CFFIHE_03968	True	True	4
MF6|CFFIHE_03969	MF6	CFFIHE_03969	True	True	11
MF6|CFFIHE_03970	MF6	CFFIHE_03970	False	False	1
MF6|CFFIHE_03971	MF6	CFFIHE_03971	True	True	2
MF6|CFFIHE_03972	MF6	CFFIHE_03972	True	True	8
MF6|CFFIHE_03973	MF6	CFFIHE_03973	True	True	5
MF6|CFFIHE_03974	MF6	CFFIHE_03974	True	True	5
MF6|CFFIHE_03975	MF6	CFFIHE_03975	True	True	6
MF6|CFFIHE_03976	MF6	CFFIHE_03976	True	True	11
MF6|CFFIHE_03977	MF6	CFFIHE_03977	True	True	3
MF6|CFFIHE_03978	MF6	CFFIHE_03978	True	True	4
MF6|CFFIHE_03979	MF6	CFFIHE_03979	True	True	9
MF6|CFFIHE_03980	MF6	CFFIHE_03980	True	True	10
MF6|CFFIHE_03981	MF6	CFFIHE_03981	True	True	5
MF6|CFFIHE_03982	MF6	CFFIHE_03982	True	True	5
MF6|CFFIHE_03983	MF6	CFFIHE_03983	True	True	4
MF6|CFFIHE_03984	MF6	CFFIHE_03984	True	True	4
MF6|CFFIHE_03985	MF6	CFFIHE_03985	True	True	5
MF6|CFFIHE_03986	MF6	CFFIHE_03986	True	True	5
MF6|CFFIHE_03987	MF6	CFFIHE_03987	True	True	6
MF6|CFFIHE_03988	MF6	CFFIHE_03988	True	True	7
MF6|CFFIHE_03990	MF6	CFFIHE_03990	True	True	10
MF6|CFFIHE_03991	MF6	CFFIHE_03991	True	True	5
MF6|CFFIHE_03992	MF6	CFFIHE_03992	False	False	1
MF6|CFFIHE_03993	MF6	CFFIHE_03993	True	True	11
MF6|CFFIHE_03994	MF6	CFFIHE_03994	True	True	3
MF6|CFFIHE_03995	MF6	CFFIHE_03995	True	True	7
MF6|CFFIHE_03996	MF6	CFFIHE_03996	True	False	1
MF6|CFFIHE_03997	MF6	CFFIHE_03997	True	True	7
MF6|CFFIHE_03998	MF6	CFFIHE_03998	True	True	4
MF6|CFFIHE_03999	MF6	CFFIHE_03999	True	True	8
MF6|CFFIHE_04001	MF6	CFFIHE_04001	True	True	1
MF6|CFFIHE_04002	MF6	CFFIHE_04002	True	True	2
MF6|CFFIHE_04003	MF6	CFFIHE_04003	True	True	6
MF6|CFFIHE_04004	MF6	CFFIHE_04004	True	True	6
MF6|CFFIHE_04005	MF6	CFFIHE_04005	True	True	5
MF6|CFFIHE_04006	MF6	CFFIHE_04006	False	False	1
MF6|CFFIHE_04007	MF6	CFFIHE_04007	True	True	12
MF6|CFFIHE_04008	MF6	CFFIHE_04008	True	True	7
MF6|CFFIHE_04009	MF6	CFFIHE_04009	True	True	5
MF6|CFFIHE_04010	MF6	CFFIHE_04010	True	True	8
MF6|CFFIHE_04011	MF6	CFFIHE_04011	True	True	7
MF6|CFFIHE_04012	MF6	CFFIHE_04012	True	True	4
MF6|CFFIHE_04013	MF6	CFFIHE_04013	True	True	7
MF6|CFFIHE_04014	MF6	CFFIHE_04014	True	True	5
MF6|CFFIHE_04017	MF6	CFFIHE_04017	True	True	2
MF6|CFFIHE_04018	MF6	CFFIHE_04018	True	True	5
MF6|CFFIHE_04019	MF6	CFFIHE_04019	True	True	7
MF6|CFFIHE_04020	MF6	CFFIHE_04020	True	True	1
MF6|CFFIHE_04021	MF6	CFFIHE_04021	True	True	1
MF6|CFFIHE_04022	MF6	CFFIHE_04022	True	True	1
MF6|CFFIHE_04023	MF6	CFFIHE_04023	False	False	1
MF6|CFFIHE_04024	MF6	CFFIHE_04024	False	False	1
MF6|CFFIHE_04025	MF6	CFFIHE_04025	True	True	6
MF6|CFFIHE_04027	MF6	CFFIHE_04027	True	True	8
MF6|CFFIHE_04028	MF6	CFFIHE_04028	True	True	6
MF6|CFFIHE_04029	MF6	CFFIHE_04029	True	True	2
MF6|CFFIHE_04030	MF6	CFFIHE_04030	True	True	3
MF6|CFFIHE_04031	MF6	CFFIHE_04031	True	True	3
MF6|CFFIHE_04032	MF6	CFFIHE_04032	True	True	7
MF6|CFFIHE_04033	MF6	CFFIHE_04033	True	True	8
MF6|CFFIHE_04034	MF6	CFFIHE_04034	True	True	12
MF6|CFFIHE_04035	MF6	CFFIHE_04035	True	True	6
MF6|CFFIHE_04036	MF6	CFFIHE_04036	True	True	6
MF6|CFFIHE_04037	MF6	CFFIHE_04037	True	True	8
MF6|CFFIHE_04038	MF6	CFFIHE_04038	True	True	2
MF6|CFFIHE_04040	MF6	CFFIHE_04040	True	False	1
MF6|CFFIHE_04041	MF6	CFFIHE_04041	True	True	5
MF6|CFFIHE_04042	MF6	CFFIHE_04042	True	True	5
MF6|CFFIHE_04043	MF6	CFFIHE_04043	True	True	6
MF6|CFFIHE_04044	MF6	CFFIHE_04044	True	True	6
MF6|CFFIHE_04045	MF6	CFFIHE_04045	True	True	5
MF6|CFFIHE_04046	MF6	CFFIHE_04046	True	True	8
MF6|CFFIHE_04047	MF6	CFFIHE_04047	True	True	10
MF6|CFFIHE_04048	MF6	CFFIHE_04048	True	True	4
MF6|CFFIHE_04049	MF6	CFFIHE_04049	True	True	1
MF6|CFFIHE_04050	MF6	CFFIHE_04050	True	True	7
MF6|CFFIHE_04051	MF6	CFFIHE_04051	True	True	4
MF6|CFFIHE_04053	MF6	CFFIHE_04053	True	True	6
MF6|CFFIHE_04054	MF6	CFFIHE_04054	True	False	1
MF6|CFFIHE_04055	MF6	CFFIHE_04055	True	False	2
MF6|CFFIHE_04057	MF6	CFFIHE_04057	True	True	2
MF6|CFFIHE_04058	MF6	CFFIHE_04058	True	True	5
MF6|CFFIHE_04059	MF6	CFFIHE_04059	True	True	8
MF6|CFFIHE_04060	MF6	CFFIHE_04060	True	True	6
MF6|CFFIHE_04061	MF6	CFFIHE_04061	True	True	6
MF6|CFFIHE_04062	MF6	CFFIHE_04062	True	True	6
MF6|CFFIHE_04063	MF6	CFFIHE_04063	True	True	9
MF6|CFFIHE_04064	MF6	CFFIHE_04064	True	True	8
MF6|CFFIHE_04065	MF6	CFFIHE_04065	True	True	5
MF6|CFFIHE_04066	MF6	CFFIHE_04066	True	True	8
MF6|CFFIHE_04067	MF6	CFFIHE_04067	True	True	2
MF6|CFFIHE_04068	MF6	CFFIHE_04068	True	True	8
MF6|CFFIHE_04069	MF6	CFFIHE_04069	True	True	6
MF6|CFFIHE_04070	MF6	CFFIHE_04070	True	True	2
MF6|CFFIHE_04071	MF6	CFFIHE_04071	True	True	7
MF6|CFFIHE_04072	MF6	CFFIHE_04072	True	True	5
MF6|CFFIHE_04073	MF6	CFFIHE_04073	True	True	5
MF6|CFFIHE_04074	MF6	CFFIHE_04074	True	True	6
MF6|CFFIHE_04075	MF6	CFFIHE_04075	True	True	5
MF6|CFFIHE_04076	MF6	CFFIHE_04076	True	True	5
MF6|CFFIHE_04077	MF6	CFFIHE_04077	True	True	5
MF6|CFFIHE_04078	MF6	CFFIHE_04078	True	True	6
MF6|CFFIHE_04079	MF6	CFFIHE_04079	True	True	2
MF6|CFFIHE_04080	MF6	CFFIHE_04080	True	True	8
MF6|CFFIHE_04081	MF6	CFFIHE_04081	True	True	5
MF6|CFFIHE_04082	MF6	CFFIHE_04082	True	True	6
MF6|CFFIHE_04083	MF6	CFFIHE_04083	True	True	7
MF6|CFFIHE_04084	MF6	CFFIHE_04084	True	True	7
MF6|CFFIHE_04085	MF6	CFFIHE_04085	True	True	7
MF6|CFFIHE_04086	MF6	CFFIHE_04086	True	True	6
MF6|CFFIHE_04087	MF6	CFFIHE_04087	True	True	6
MF6|CFFIHE_04088	MF6	CFFIHE_04088	True	False	3
MF6|CFFIHE_04089	MF6	CFFIHE_04089	True	True	6
MF6|CFFIHE_04090	MF6	CFFIHE_04090	True	True	10
MF6|CFFIHE_04091	MF6	CFFIHE_04091	True	True	7
MF6|CFFIHE_04092	MF6	CFFIHE_04092	True	True	4
MF6|CFFIHE_04093	MF6	CFFIHE_04093	True	True	9
MF6|CFFIHE_04094	MF6	CFFIHE_04094	True	True	8
MF6|CFFIHE_04095	MF6	CFFIHE_04095	False	False	1
MF6|CFFIHE_04096	MF6	CFFIHE_04096	True	True	7
MF6|CFFIHE_04097	MF6	CFFIHE_04097	True	True	7
MF6|CFFIHE_04098	MF6	CFFIHE_04098	True	True	2
MF6|CFFIHE_04099	MF6	CFFIHE_04099	True	True	3
MF6|CFFIHE_04100	MF6	CFFIHE_04100	True	True	5
MF6|CFFIHE_04101	MF6	CFFIHE_04101	True	True	2
MF6|CFFIHE_04102	MF6	CFFIHE_04102	True	True	5
MF6|CFFIHE_04103	MF6	CFFIHE_04103	True	True	2
MF6|CFFIHE_04104	MF6	CFFIHE_04104	True	True	5
MF6|CFFIHE_04105	MF6	CFFIHE_04105	True	True	2
MF6|CFFIHE_04106	MF6	CFFIHE_04106	True	True	2
MF6|CFFIHE_04107	MF6	CFFIHE_04107	True	True	8
MF6|CFFIHE_04108	MF6	CFFIHE_04108	True	True	6
MF6|CFFIHE_04109	MF6	CFFIHE_04109	True	True	6
MF6|CFFIHE_04110	MF6	CFFIHE_04110	False	False	1
MF6|CFFIHE_04111	MF6	CFFIHE_04111	True	True	1
MF6|CFFIHE_04112	MF6	CFFIHE_04112	True	True	10
MF6|CFFIHE_04113	MF6	CFFIHE_04113	True	True	7
MF6|CFFIHE_04114	MF6	CFFIHE_04114	True	True	7
MF6|CFFIHE_04115	MF6	CFFIHE_04115	True	True	7
MF6|CFFIHE_04116	MF6	CFFIHE_04116	True	True	7
MF6|CFFIHE_04117	MF6	CFFIHE_04117	True	True	1
MF6|CFFIHE_04118	MF6	CFFIHE_04118	True	True	4
MF6|CFFIHE_04119	MF6	CFFIHE_04119	True	True	5
MF6|CFFIHE_04120	MF6	CFFIHE_04120	True	True	7
MF6|CFFIHE_04121	MF6	CFFIHE_04121	True	True	8
MF6|CFFIHE_04122	MF6	CFFIHE_04122	True	True	8
MF6|CFFIHE_04124	MF6	CFFIHE_04124	True	True	9
MF6|CFFIHE_04125	MF6	CFFIHE_04125	True	True	9
MF6|CFFIHE_04127	MF6	CFFIHE_04127	True	True	6
MF6|CFFIHE_04128	MF6	CFFIHE_04128	True	True	5
MF6|CFFIHE_04129	MF6	CFFIHE_04129	True	True	7
MF6|CFFIHE_04130	MF6	CFFIHE_04130	True	True	3
MF6|CFFIHE_04132	MF6	CFFIHE_04132	True	True	9
MF6|CFFIHE_04133	MF6	CFFIHE_04133	True	True	9
MF6|CFFIHE_04134	MF6	CFFIHE_04134	True	True	6
MF6|CFFIHE_04135	MF6	CFFIHE_04135	True	True	4
MF6|CFFIHE_04136	MF6	CFFIHE_04136	True	True	4
MF6|CFFIHE_04137	MF6	CFFIHE_04137	True	True	6
MF6|CFFIHE_04138	MF6	CFFIHE_04138	True	True	2
MF6|CFFIHE_04140	MF6	CFFIHE_04140	False	False	1
MF6|CFFIHE_04142	MF6	CFFIHE_04142	True	True	9
MF6|CFFIHE_04143	MF6	CFFIHE_04143	True	True	7
MF6|CFFIHE_04144	MF6	CFFIHE_04144	True	True	4
MF6|CFFIHE_04145	MF6	CFFIHE_04145	True	True	8
MF6|CFFIHE_04146	MF6	CFFIHE_04146	True	True	10
MF6|CFFIHE_04148	MF6	CFFIHE_04148	True	True	5
MF6|CFFIHE_04151	MF6	CFFIHE_04151	True	True	8
MF6|CFFIHE_04152	MF6	CFFIHE_04152	True	True	11
MF6|CFFIHE_04153	MF6	CFFIHE_04153	True	True	7
MF6|CFFIHE_04154	MF6	CFFIHE_04154	True	True	9
MF6|CFFIHE_04156	MF6	CFFIHE_04156	False	False	1
MF6|CFFIHE_04157	MF6	CFFIHE_04157	True	True	3
MF6|CFFIHE_04158	MF6	CFFIHE_04158	True	True	8
MF6|CFFIHE_04160	MF6	CFFIHE_04160	True	True	11
MF6|CFFIHE_04161	MF6	CFFIHE_04161	True	True	2
MF6|CFFIHE_04162	MF6	CFFIHE_04162	True	True	2
MF6|CFFIHE_04163	MF6	CFFIHE_04163	True	True	6
MF6|CFFIHE_04164	MF6	CFFIHE_04164	True	True	4
MF6|CFFIHE_04165	MF6	CFFIHE_04165	True	True	9
MF6|CFFIHE_04166	MF6	CFFIHE_04166	True	True	9
MF6|CFFIHE_04169	MF6	CFFIHE_04169	True	True	2
MF6|CFFIHE_04170	MF6	CFFIHE_04170	True	True	2
MF6|CFFIHE_04171	MF6	CFFIHE_04171	False	False	1
MF6|CFFIHE_04172	MF6	CFFIHE_04172	True	True	1
MF6|CFFIHE_04174	MF6	CFFIHE_04174	True	True	2
MF6|CFFIHE_04176	MF6	CFFIHE_04176	True	True	2
MF6|CFFIHE_04178	MF6	CFFIHE_04178	True	True	2
MF6|CFFIHE_04179	MF6	CFFIHE_04179	False	False	1
MF6|CFFIHE_04180	MF6	CFFIHE_04180	True	True	5
MF6|CFFIHE_04181	MF6	CFFIHE_04181	True	True	5
MF6|CFFIHE_04183	MF6	CFFIHE_04183	True	True	5
MF6|CFFIHE_04184	MF6	CFFIHE_04184	True	True	6
MF6|CFFIHE_04185	MF6	CFFIHE_04185	True	True	5
MF6|CFFIHE_04186	MF6	CFFIHE_04186	True	True	4
MF6|CFFIHE_04187	MF6	CFFIHE_04187	True	True	5
MF6|CFFIHE_04188	MF6	CFFIHE_04188	True	True	3
MF6|CFFIHE_04189	MF6	CFFIHE_04189	True	True	3
MF6|CFFIHE_04190	MF6	CFFIHE_04190	True	True	4
MF6|CFFIHE_04191	MF6	CFFIHE_04191	True	True	6
MF6|CFFIHE_04192	MF6	CFFIHE_04192	True	True	5
MF6|CFFIHE_04193	MF6	CFFIHE_04193	True	True	2
MF6|CFFIHE_04195	MF6	CFFIHE_04195	True	True	7
MF6|CFFIHE_04196	MF6	CFFIHE_04196	True	True	4
MF6|CFFIHE_04197	MF6	CFFIHE_04197	True	True	7
MF6|CFFIHE_04198	MF6	CFFIHE_04198	True	True	4
MF6|CFFIHE_04199	MF6	CFFIHE_04199	False	False	1
MF6|CFFIHE_04200	MF6	CFFIHE_04200	True	True	7
MF6|CFFIHE_04201	MF6	CFFIHE_04201	True	True	2
MF6|CFFIHE_04203	MF6	CFFIHE_04203	True	True	9
MF6|CFFIHE_04204	MF6	CFFIHE_04204	True	True	2
MF6|CFFIHE_04205	MF6	CFFIHE_04205	True	True	5
MF6|CFFIHE_04206	MF6	CFFIHE_04206	True	True	7
MF6|CFFIHE_04207	MF6	CFFIHE_04207	True	True	5
MF6|CFFIHE_04208	MF6	CFFIHE_04208	True	True	9
MF6|CFFIHE_04209	MF6	CFFIHE_04209	True	True	7
MF6|CFFIHE_04210	MF6	CFFIHE_04210	True	True	5
MF6|CFFIHE_04211	MF6	CFFIHE_04211	True	True	4
MF6|CFFIHE_04212	MF6	CFFIHE_04212	True	True	7
MF6|CFFIHE_04213	MF6	CFFIHE_04213	True	True	5
MF6|CFFIHE_04214	MF6	CFFIHE_04214	True	True	4
MF6|CFFIHE_04215	MF6	CFFIHE_04215	True	True	4
MF6|CFFIHE_04216	MF6	CFFIHE_04216	True	True	7
MF6|CFFIHE_04217	MF6	CFFIHE_04217	True	True	6
MF6|CFFIHE_04220	MF6	CFFIHE_04220	False	False	1
MF6|CFFIHE_04221	MF6	CFFIHE_04221	True	True	8
MF6|CFFIHE_04222	MF6	CFFIHE_04222	True	True	9
MF6|CFFIHE_04223	MF6	CFFIHE_04223	True	True	7
MF6|CFFIHE_04224	MF6	CFFIHE_04224	True	True	5
MF6|CFFIHE_04225	MF6	CFFIHE_04225	True	True	6
MF6|CFFIHE_04226	MF6	CFFIHE_04226	True	True	6
MF6|CFFIHE_04227	MF6	CFFIHE_04227	True	True	6
MF6|CFFIHE_04228	MF6	CFFIHE_04228	True	True	10
MF6|CFFIHE_04229	MF6	CFFIHE_04229	True	True	8
MF6|CFFIHE_04230	MF6	CFFIHE_04230	True	True	4
MF6|CFFIHE_04231	MF6	CFFIHE_04231	True	True	5
MF6|CFFIHE_04232	MF6	CFFIHE_04232	True	True	6
MF6|CFFIHE_04233	MF6	CFFIHE_04233	True	True	4
MF6|CFFIHE_04234	MF6	CFFIHE_04234	True	True	4
MF6|CFFIHE_04235	MF6	CFFIHE_04235	True	True	10
MF6|CFFIHE_04236	MF6	CFFIHE_04236	True	True	10
MF6|CFFIHE_04238	MF6	CFFIHE_04238	True	True	6
MF6|CFFIHE_04239	MF6	CFFIHE_04239	True	True	3
MF6|CFFIHE_04240	MF6	CFFIHE_04240	True	True	5
MF6|CFFIHE_04241	MF6	CFFIHE_04241	True	True	4
MF6|CFFIHE_04242	MF6	CFFIHE_04242	True	True	9
MF6|CFFIHE_04243	MF6	CFFIHE_04243	True	True	5
MF6|CFFIHE_04244	MF6	CFFIHE_04244	True	True	7
MF6|CFFIHE_04245	MF6	CFFIHE_04245	True	True	8
MF6|CFFIHE_04246	MF6	CFFIHE_04246	True	True	5
MF6|CFFIHE_04247	MF6	CFFIHE_04247	True	False	3
MF6|CFFIHE_04248	MF6	CFFIHE_04248	True	False	1
MF6|CFFIHE_04249	MF6	CFFIHE_04249	True	True	6
MF6|CFFIHE_04250	MF6	CFFIHE_04250	True	True	6
MF6|CFFIHE_04251	MF6	CFFIHE_04251	True	True	2
MF6|CFFIHE_04252	MF6	CFFIHE_04252	True	True	7
MF6|CFFIHE_04253	MF6	CFFIHE_04253	True	True	11
MF6|CFFIHE_04254	MF6	CFFIHE_04254	True	True	8
MF6|CFFIHE_04256	MF6	CFFIHE_04256	True	True	4
MF6|CFFIHE_04257	MF6	CFFIHE_04257	True	True	5
MF6|CFFIHE_04259	MF6	CFFIHE_04259	True	True	10
MF6|CFFIHE_04260	MF6	CFFIHE_04260	True	True	11
MF6|CFFIHE_04262	MF6	CFFIHE_04262	False	False	1
MF6|CFFIHE_04263	MF6	CFFIHE_04263	True	True	6
MF6|CFFIHE_04264	MF6	CFFIHE_04264	True	True	7
MF6|CFFIHE_04265	MF6	CFFIHE_04265	True	True	4
MF6|CFFIHE_04266	MF6	CFFIHE_04266	True	True	4
MF6|CFFIHE_04267	MF6	CFFIHE_04267	True	True	7
MF6|CFFIHE_04268	MF6	CFFIHE_04268	True	True	8
MF6|CFFIHE_04269	MF6	CFFIHE_04269	True	True	2
MF6|CFFIHE_04270	MF6	CFFIHE_04270	True	True	7
MF6|CFFIHE_04271	MF6	CFFIHE_04271	True	True	3
MF6|CFFIHE_04272	MF6	CFFIHE_04272	True	True	6
MF6|CFFIHE_04273	MF6	CFFIHE_04273	True	True	10
MF6|CFFIHE_04274	MF6	CFFIHE_04274	True	True	7
MF6|CFFIHE_04275	MF6	CFFIHE_04275	True	True	6
MF6|CFFIHE_04277	MF6	CFFIHE_04277	True	True	5
MF6|CFFIHE_04278	MF6	CFFIHE_04278	True	True	6
MF6|CFFIHE_04281	MF6	CFFIHE_04281	True	True	5
MF6|CFFIHE_04282	MF6	CFFIHE_04282	True	True	2
MF6|CFFIHE_04283	MF6	CFFIHE_04283	True	True	2
MF6|CFFIHE_04286	MF6	CFFIHE_04286	True	True	7
MF6|CFFIHE_04287	MF6	CFFIHE_04287	False	False	1
MF6|CFFIHE_04289	MF6	CFFIHE_04289	True	True	4
MF6|CFFIHE_04290	MF6	CFFIHE_04290	True	True	6
MF6|CFFIHE_04291	MF6	CFFIHE_04291	True	True	3
MF6|CFFIHE_04293	MF6	CFFIHE_04293	True	True	7
MF6|CFFIHE_04294	MF6	CFFIHE_04294	True	True	5
MF6|CFFIHE_04295	MF6	CFFIHE_04295	True	True	4
MF6|CFFIHE_04296	MF6	CFFIHE_04296	True	True	5
MF6|CFFIHE_04297	MF6	CFFIHE_04297	True	True	1
MF6|CFFIHE_04298	MF6	CFFIHE_04298	True	True	1
MF6|CFFIHE_04299	MF6	CFFIHE_04299	True	True	7
MF6|CFFIHE_04300	MF6	CFFIHE_04300	True	True	6
MF6|CFFIHE_04301	MF6	CFFIHE_04301	True	True	6
MF6|CFFIHE_04302	MF6	CFFIHE_04302	True	True	6
MF6|CFFIHE_04303	MF6	CFFIHE_04303	True	True	9
MF6|CFFIHE_04304	MF6	CFFIHE_04304	True	True	10
MF6|CFFIHE_04305	MF6	CFFIHE_04305	True	True	3
MF6|CFFIHE_04306	MF6	CFFIHE_04306	True	True	7
MF6|CFFIHE_04307	MF6	CFFIHE_04307	True	True	5
MF6|CFFIHE_04308	MF6	CFFIHE_04308	True	True	10
MF6|CFFIHE_04309	MF6	CFFIHE_04309	True	True	5
MF6|CFFIHE_04310	MF6	CFFIHE_04310	True	True	7
MF6|CFFIHE_04311	MF6	CFFIHE_04311	True	True	6
MF6|CFFIHE_04312	MF6	CFFIHE_04312	True	True	9
MF6|CFFIHE_04313	MF6	CFFIHE_04313	True	True	9
MF6|CFFIHE_04314	MF6	CFFIHE_04314	True	True	6
MF6|CFFIHE_04315	MF6	CFFIHE_04315	True	True	7
MF6|CFFIHE_04318	MF6	CFFIHE_04318	True	True	3
MF6|CFFIHE_04319	MF6	CFFIHE_04319	True	True	6
MF6|CFFIHE_04325	MF6	CFFIHE_04325	False	False	1
MF6|CFFIHE_04326	MF6	CFFIHE_04326	True	True	1
MF6|CFFIHE_04327	MF6	CFFIHE_04327	True	True	7
MF6|CFFIHE_04328	MF6	CFFIHE_04328	True	True	5
MF6|CFFIHE_04329	MF6	CFFIHE_04329	True	True	6
MF6|CFFIHE_04330	MF6	CFFIHE_04330	True	False	2
MF6|CFFIHE_04331	MF6	CFFIHE_04331	True	True	7
MF6|CFFIHE_04332	MF6	CFFIHE_04332	True	True	9
MF6|CFFIHE_04333	MF6	CFFIHE_04333	True	True	10
MF6|CFFIHE_04334	MF6	CFFIHE_04334	True	True	9
MF6|CFFIHE_04335	MF6	CFFIHE_04335	True	True	4
MF6|CFFIHE_04336	MF6	CFFIHE_04336	True	True	5
MF6|CFFIHE_04337	MF6	CFFIHE_04337	True	True	4
MF6|CFFIHE_04338	MF6	CFFIHE_04338	True	True	2
MF6|CFFIHE_04339	MF6	CFFIHE_04339	True	True	6
MF6|CFFIHE_04340	MF6	CFFIHE_04340	True	True	2
MF6|CFFIHE_04341	MF6	CFFIHE_04341	True	True	5
MF6|CFFIHE_04342	MF6	CFFIHE_04342	True	True	6
MF6|CFFIHE_04343	MF6	CFFIHE_04343	True	True	5
MF6|CFFIHE_04345	MF6	CFFIHE_04345	True	True	5
MF6|CFFIHE_04346	MF6	CFFIHE_04346	True	True	4
MF6|CFFIHE_04347	MF6	CFFIHE_04347	True	True	1
MF6|CFFIHE_04348	MF6	CFFIHE_04348	True	True	2
MF6|CFFIHE_04349	MF6	CFFIHE_04349	True	True	9
MF6|CFFIHE_04350	MF6	CFFIHE_04350	True	True	4
MF6|CFFIHE_04351	MF6	CFFIHE_04351	True	True	7
MF6|CFFIHE_04353	MF6	CFFIHE_04353	True	True	9
MF6|CFFIHE_04354	MF6	CFFIHE_04354	True	True	5
MF6|CFFIHE_04355	MF6	CFFIHE_04355	True	True	6
MF6|CFFIHE_04356	MF6	CFFIHE_04356	True	True	6
MF6|CFFIHE_04357	MF6	CFFIHE_04357	True	True	5
MF6|CFFIHE_04358	MF6	CFFIHE_04358	False	False	1
MF6|CFFIHE_04359	MF6	CFFIHE_04359	True	True	6
MF6|CFFIHE_04360	MF6	CFFIHE_04360	True	True	3
MF6|CFFIHE_04361	MF6	CFFIHE_04361	True	True	2
MF6|CFFIHE_04362	MF6	CFFIHE_04362	True	True	2
MF6|CFFIHE_04363	MF6	CFFIHE_04363	True	True	6
MF6|CFFIHE_04364	MF6	CFFIHE_04364	True	True	7
MF6|CFFIHE_04365	MF6	CFFIHE_04365	True	True	1
MF6|CFFIHE_04366	MF6	CFFIHE_04366	True	True	4
MF6|CFFIHE_04367	MF6	CFFIHE_04367	True	True	6
MF6|CFFIHE_04368	MF6	CFFIHE_04368	True	True	7
MF6|CFFIHE_04369	MF6	CFFIHE_04369	True	True	8
MF6|CFFIHE_04371	MF6	CFFIHE_04371	True	True	6
MF6|CFFIHE_04372	MF6	CFFIHE_04372	True	True	7
MF6|CFFIHE_04373	MF6	CFFIHE_04373	True	True	7
MF6|CFFIHE_04374	MF6	CFFIHE_04374	True	True	10
MF6|CFFIHE_04375	MF6	CFFIHE_04375	True	True	9
MF6|CFFIHE_04376	MF6	CFFIHE_04376	False	False	2
MF7|EFEKAH_00002	MF7	EFEKAH_00002	True	True	6
MF7|EFEKAH_00003	MF7	EFEKAH_00003	True	True	3
MF7|EFEKAH_00006	MF7	EFEKAH_00006	True	True	7
MF7|EFEKAH_00007	MF7	EFEKAH_00007	True	True	6
MF7|EFEKAH_00008	MF7	EFEKAH_00008	True	True	9
MF7|EFEKAH_00009	MF7	EFEKAH_00009	True	True	9
MF7|EFEKAH_00010	MF7	EFEKAH_00010	True	True	6
MF7|EFEKAH_00011	MF7	EFEKAH_00011	True	True	7
MF7|EFEKAH_00012	MF7	EFEKAH_00012	True	True	5
MF7|EFEKAH_00013	MF7	EFEKAH_00013	True	True	10
MF7|EFEKAH_00014	MF7	EFEKAH_00014	True	True	5
MF7|EFEKAH_00015	MF7	EFEKAH_00015	True	True	7
MF7|EFEKAH_00016	MF7	EFEKAH_00016	True	True	3
MF7|EFEKAH_00017	MF7	EFEKAH_00017	True	True	10
MF7|EFEKAH_00018	MF7	EFEKAH_00018	True	True	9
MF7|EFEKAH_00019	MF7	EFEKAH_00019	True	True	6
MF7|EFEKAH_00020	MF7	EFEKAH_00020	True	True	6
MF7|EFEKAH_00021	MF7	EFEKAH_00021	True	True	6
MF7|EFEKAH_00022	MF7	EFEKAH_00022	True	True	7
MF7|EFEKAH_00023	MF7	EFEKAH_00023	True	True	1
MF7|EFEKAH_00024	MF7	EFEKAH_00024	True	True	1
MF7|EFEKAH_00025	MF7	EFEKAH_00025	True	True	5
MF7|EFEKAH_00026	MF7	EFEKAH_00026	True	True	4
MF7|EFEKAH_00027	MF7	EFEKAH_00027	True	True	5
MF7|EFEKAH_00028	MF7	EFEKAH_00028	True	True	7
