gene_set	family	cog_id	cog_categories	kos	n_members	n_genomes	genomes	product
chr1_clade_core	GCF_016899425.1|KEDGBJ_02813				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	O-antigen polymerase family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02814				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	General secretion pathway protein GspH
chr1_clade_core	GCF_016899425.1|KEDGBJ_02815	COG0861	P		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	TerC family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02816	COG0074	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	succinate--CoA ligase subunit alpha
chr1_clade_core	GCF_016899425.1|KEDGBJ_02817	COG0045	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ADP-forming succinate--CoA ligase subunit beta
chr1_clade_core	GCF_016899425.1|KEDGBJ_02818				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF2889 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02820	COG0468	L	03553	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	recombinase RecA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02821	COG0745	TK		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	OmpR family two-component system response regulator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02822	COG0642	T	07649	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	histidine kinase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02823	COG2814	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Major facilitator superfamily (MFS_1) transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_02825	COG0583	K	18900	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LysR family transcriptional regulator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02826	COG4977	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	AraC family transcriptional regulator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02827				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Dimethylglycine dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02828	COG0662	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cupin
chr1_clade_core	GCF_016899425.1|KEDGBJ_02830				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, LysR family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02831	COG0744	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	peptidoglycan glycosyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02832				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Aldehyde-activating protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02833	COG3813	S		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF1272 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02834			19776	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GntR family transcriptional regulator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02835	COG4948	MR		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	galactonate dehydratase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02836	COG1276	P		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Copper resistance protein D
chr1_clade_core	GCF_016899425.1|KEDGBJ_02837	COG2863	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cytochrome c4,Cytochrome c, mono- and diheme variants,Cytochrome c
chr1_clade_core	GCF_016899425.1|KEDGBJ_02838	COG2010	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Gluconate 2-dehydrogenase (Acceptor)
chr1_clade_core	GCF_016899425.1|KEDGBJ_02839	COG0513	L		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ATP-dependent RNA helicase RhlE
chr1_clade_core	GCF_016899425.1|KEDGBJ_02840				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Vanillate decarboxylase VdcD protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02841				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Ferritin-like domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02842	COG0405	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Gamma-glutamyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02843	COG1349	KG	02444	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, DeoR family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02844				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Phage tail assembly chaperone
chr1_clade_core	GCF_016899425.1|KEDGBJ_02845				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipoprotein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02846	COG0578	C	00111	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glycerol-3-phosphate dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02847			00864	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glycerol kinase GlpK
chr1_clade_core	GCF_016899425.1|KEDGBJ_02848	COG0580	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycerol uptake facilitator protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02856	COG0637	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HAD family hydrolase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02857	COG0108	H		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3,4-dihydroxy-2-butanone 4-phosphate synthase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02858	COG1396	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HTH-type transcriptional regulator SutR
chr1_clade_core	GCF_016899425.1|KEDGBJ_02859	COG2814	G	19577	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	MFS transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_02860				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LysR family transcriptional regulator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02861	COG0621	J	06168	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
chr1_clade_core	GCF_016899425.1|KEDGBJ_02862			06217	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	PhoH-like protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02863	COG0319	J		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	rRNA maturation RNase YbeY
chr1_clade_core	GCF_016899425.1|KEDGBJ_02864	COG3703	P	07232	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glutathione-specific gamma-glutamylcyclotransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02865				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipoprotein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02866	COG4535	P		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Magnesium and cobalt efflux protein CorC
chr1_clade_core	GCF_016899425.1|KEDGBJ_02869	COG0752	J	01878	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glycine--tRNA ligase subunit alpha
chr1_clade_core	GCF_016899425.1|KEDGBJ_02870	COG0751	J		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycine--tRNA ligase beta subunit
chr1_clade_core	GCF_016899425.1|KEDGBJ_02871	COG0241	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02872	COG0204	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02873	COG1451	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	YgjP-like metallopeptidase domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02874	COG0346	Q		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lactoylglutathione lyase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02876	COG0030	J		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02877			00097	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	4-hydroxythreonine-4-phosphate dehydrogenase PdxA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02878	COG0760	O		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Chaperone SurA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02879	COG1452	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LPS-assembly protein LptD
chr1_clade_core	GCF_016899425.1|KEDGBJ_02880	COG3178	R	07102	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Aminoglycoside phosphotransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02881	COG1208	JM		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	N-acetylmuramate alpha-1-phosphate uridylyltransferase MurU
chr1_clade_core	GCF_016899425.1|KEDGBJ_02882	COG5265	O		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Xenobiotic-transporting ATPase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02883	COG1607	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acyl-CoA hydrolase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02884				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NAD-dependent aldehyde dehydrogenase associated with FdhD
chr1_clade_core	GCF_016899425.1|KEDGBJ_02885				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Sulfur carrier protein FdhD
chr1_clade_core	GCF_016899425.1|KEDGBJ_02886				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Enoyl-CoA hydratase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02887	COG0183	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	acetyl-CoA C-acyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02888	COG1250	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-hydroxyacyl-CoA dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02889	COG1960	I	20035	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acyl-CoA dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02890	COG1309	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HTH tetR-type domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02891	COG1502	I	06131	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	cardiolipin synthase ClsB
chr1_clade_core	GCF_016899425.1|KEDGBJ_02892	COG0494	V		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	dihydroneopterin triphosphate diphosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02893				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	aspartate--tRNA ligase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02894	COG2928	S		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF502 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02895	COG2331	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Zinc ribbon domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02896				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Thiopurine S-methyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02897	COG0661	HT	03688	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ubiquinone biosynthesis regulatory protein kinase UbiB
chr1_clade_core	GCF_016899425.1|KEDGBJ_02898	COG3165	H	03690	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Ubiquinone biosynthesis accessory factor UbiJ
chr1_clade_core	GCF_016899425.1|KEDGBJ_02899	COG4395	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Tim44-like domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02900	COG2226	HJ		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE
chr1_clade_core	GCF_016899425.1|KEDGBJ_02901	COG3536	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Gamma-butyrobetaine hydroxylase-like N-terminal domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02902	COG0537	FR		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HIT family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02903	COG0277	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	FAD-binding PCMH-type domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02904	COG1171	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	threonine ammonia-lyase, biosynthetic
chr1_clade_core	GCF_016899425.1|KEDGBJ_02905	COG2904	J	06879	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr1_clade_core	GCF_016899425.1|KEDGBJ_02906				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF1493 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02907	COG0251	V		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	2-iminobutanoate/2-iminopropanoate deaminase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02908	COG3653	Q		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	D-aminoacylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02909	COG1737	K	19337	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator, RpiR family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02910	COG3616	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	D-serine dehydratase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02911	COG0693	V		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Protease
chr1_clade_core	GCF_016899425.1|KEDGBJ_02912	COG1846	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Uncharacterized HTH-type transcriptional regulator yusO,DNA-binding transcriptional repressor MarR,homoprotocatechuate degradation operon regulator, HpaR,MarR family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02913	COG2814	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	MFS transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_02914				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Peptidase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02915	COG0657	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acetyl esterase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02916				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	CHRD domain protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02917	COG0235	EG		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Aldolase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02918			06132	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Exported protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02919	COG2186	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Pyruvate dehydrogenase complex repressor
chr1_clade_core	GCF_016899425.1|KEDGBJ_02920	COG0247	C	18928	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cysteine-rich domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02921				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LUD domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02922	COG1139	C	18929	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LutB/LldF family L-lactate oxidation iron-sulfur protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02923			03303	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	L-lactate permease
chr1_clade_core	GCF_016899425.1|KEDGBJ_02924	COG0501	O	07387	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Peptidase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02925				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycosyl transferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02926				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Endoribonuclease L-PSP
chr1_clade_core	GCF_016899425.1|KEDGBJ_02927	COG1028	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-oxoacyl-ACP reductase FabG
chr1_clade_core	GCF_016899425.1|KEDGBJ_02928				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acyl carrier protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02929	COG4648	S		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transmembrane protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02931	COG4261	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acyl-CoA synthetase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02932			03634	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02933				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Membrane transport protein MMPL domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02934				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Polysaccharide deacetylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02935	COG0304	IQ		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-oxoacyl-ACP synthase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02936				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Beta-ketoacyl synthase-like N-terminal domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02937				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-hydroxylacyl-ACP dehydratase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02938				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Signal peptide protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02939				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	hypothetical protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02940				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Acetoacetyl-CoA reductase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02942				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Phasin
chr1_clade_core	GCF_016899425.1|KEDGBJ_02943	COG1192	DN	03496	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cobyric acid synthase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02944			03652	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA-3-methyladenine glycosylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02945				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	G/U mismatch-specific DNA glycosylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02946	COG0629	L		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Single-stranded DNA-binding protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02947				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Major facilitator superfamily transporter, MFS_1 family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02948	COG0178	L	03701	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	excinuclease ABC subunit UvrA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02949	COG0628	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_02950	COG0788	F		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	formyltetrahydrofolate deformylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02951				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Nudix hydrolase domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02952	COG1280	E	05834	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LysE family translocator
chr1_clade_core	GCF_016899425.1|KEDGBJ_02953	COG0503	F		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	adenine phosphoribosyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02954	COG1226	P	03455	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Potassium transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_02955	COG0794	GM		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Arabinose-5-phosphate isomerase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02956	COG1778	MR		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
chr1_clade_core	GCF_016899425.1|KEDGBJ_02957	COG3117	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LPS export ABC transporter periplasmic protein LptC
chr1_clade_core	GCF_016899425.1|KEDGBJ_02958	COG1934	M	09774	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lipopolysaccharide transport periplasmic protein LptA
chr1_clade_core	GCF_016899425.1|KEDGBJ_02959	COG1137	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	LPS export ABC transporter ATP-binding protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_02960	COG1508	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	RNA polymerase factor sigma-54
chr1_clade_core	GCF_016899425.1|KEDGBJ_02961	COG1544	J	05808	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ribosome hibernation-promoting factor, HPF/YfiA family
chr1_clade_core	GCF_016899425.1|KEDGBJ_02962	COG1762	GT		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	PTS IIA-like nitrogen-regulatory protein PtsN
chr1_clade_core	GCF_016899425.1|KEDGBJ_02963			06023	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HPr(Ser) kinase/phosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_02964	COG1660	T	06958	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	RNase adapter RapZ
